fips_code,city,state
48027,Temple,Texas
48029,San Antonio,Texas
48029,Santurce,Puerto Rico
48037,Texarkana,Texas
48039,Alvin,Texas
48039,Lake Jackson,Texas
48041,College Station,Texas
48043,Alpine,Texas
48049,Brownwood,Texas
48061,Brownsville,Texas
48061,Harlingen,Texas
48073,Jacksonville,Texas
48085,McKinney,Texas
48097,Gainesville,Texas
48099,Killeen,Texas
48113,Cedar Hill,Texas
48113,Dallas,Texas
48113,DeSoto,Texas
48113,Farmers Branch,Texas
48113,Garland,Texas
48113,Irving,Texas
48113,Lancaster,Texas
48113,Mesquite,Texas
48113,Richardson,Texas
48121,Denton,Texas
48129,Clarendon,Texas
48133,Cisco,Texas
48133,Ranger,Texas
48135,Odessa,Texas
48139,Waxahachie,Texas
48141,El Paso,Texas
48143,Stephenville,Texas
48167,Galveston,Texas
48167,Texas City,Texas
48181,Denison,Texas
48181,Sherman,Texas
48183,Kilgore,Texas
48183,Longview,Texas
48187,Seguin,Texas
48189,Plainview,Texas
48201,Baytown,Texas
48201,Friendswood,Texas
48201,Houston,Texas
48201,Pasadena,Texas
48201,Webster,Texas
48203,Marshall,Texas
48209,San Marcos,Texas
48213,Athens,Texas
48215,Edinburg,Texas
48215,McAllen,Texas
48215,Mission,Texas
48217,Hillsboro,Texas
48219,Levelland,Texas
48227,Big Spring,Texas
48231,Commerce,Texas
48233,Borger,Texas
48245,Beaumont,Texas
48245,Port Arthur,Texas
48251,Keene,Texas
48257,Terrell,Texas
48265,Kerrville,Texas
48273,Kingsville,Texas
48277,Paris,Texas
48303,Lubbock,Texas
48309,Waco,Texas
48329,Midland,Texas
48339,The Woodlands,Texas
48349,Corsicana,Texas
48353,Sweetwater,Texas
48355,Corpus Christi,Texas
48361,Orange,Texas
48365,Carthage,Texas
48367,Weatherford,Texas
48375,Amarillo,Texas
48381,Canyon,Texas
48415,Snyder,Texas
48423,Tyler,Texas
48439,Arlington,Texas
48439,Euless,Texas
48439,Fort Worth,Texas
48439,Ft Worth,Texas
48439,Grand Prairie,Texas
48441,Abilene,Texas
48449,Mount Pleasant,Texas
48451,San Angelo,Texas
48453,Austin,Texas
48463,Uvalde,Texas
48469,Victoria,Texas
48471,Huntsville,Texas
48473,Prairie View,Texas
48477,Brenham,Texas
48479,Laredo,Texas
48481,Wharton,Texas
48485,Wichita Falls,Texas
48487,Vernon,Texas
48491,Georgetown,Texas
49005,Logan,Utah
49011,Kaysville,Utah
49011,Layton,Utah
49021,Cedar City,Utah
49035,Draper,Utah
49035,Holiday,Utah
49035,Midvale,Utah
49035,Murray,Utah
49035,Salt Lake City,Utah
49035,Sandy,Utah
49035,West Jordan,Utah
49035,West Valley City,Utah
49039,Ephraim,Utah
49045,Tooele,Utah
49049,American Fork,Utah
49049,Lehi,Utah
49049,Orem,Utah
49049,Payson,Utah
49049,Provo,Utah
49053,Saint George,Utah
49053,St. George,Utah
49057,Ogden,Utah
49057,West Haven,Utah
50001,Middlebury,Vermont
50003,Bennington,Vermont
50005,Lyndonville,Vermont
50007,Burlington,Vermont
50007,Colchester,Vermont
50007,Winooski,Vermont
50015,Johnson,Vermont
50017,Randolph Center,Vermont
50021,Castleton,Vermont
50021,Poultney,Vermont
50021,Rutland,Vermont
50023,Montpelier,Vermont
50023,Northfield,Vermont
50023,Plainfield,Vermont
50025,Brattleboro,Vermont
50025,Marlboro,Vermont
50025,Putney,Vermont
50027,South Royalton,Vermont
51001,Melfa,Virginia
51003,Charlottesville,Virginia
51005,Clifton Forge,Virginia
51009,Sweet Briar,Virginia
51013,Arlington,Virginia
51025,Alberta,Virginia
51025,Lawrenceville,Virginia
51027,Grundy,Virginia
51027,Oakwood,Virginia
51041,Chester,Virginia
51041,North Chesterfield,Virginia
51059,Annandale,Virginia
51059,Fairfax,Virginia
51059,Falls Church,Virginia
51059,McLean,Virginia
51059,Reston,Virginia
51059,Springfield,Virginia
51059,Vienna,Virginia
51067,Ferrum,Virginia
51069,Middletown,Virginia
51073,Glenns,Virginia
51085,Ashland,Virginia
51087,Glen Allen,Virginia
51087,Henrico,Virginia
51087,Richmond,Virginia
51089,Martinsville,Virginia
51121,Blacksburg,Virginia
51137,Locust Grove,Virginia
51147,Farmville,Virginia
51147,Hampden-Sydney,Virginia
51153,Manassas,Virginia
51155,Dublin,Virginia
51165,Bridgewater,Virginia
51185,Bluefield,Virginia
51191,Abingdon,Virginia
51191,Emory,Virginia
51195,Big Stone Gap,Virginia
51195,Wise,Virginia
51197,Wytheville,Virginia
51510,Alexandria,Virginia
51520,Bristol,Virginia
51530,Buena Vista,Virginia
51550,Chesapeake,Virginia
51590,Danville,Virginia
51620,Franklin,Virginia
51630,Fredericksburg,Virginia
51650,Hampton,Virginia
51660,Harrisonburg,Virginia
51678,Lexington,Virginia
51680,Lynchburg,Virginia
51700,Newport News,Virginia
51710,Norfolk,Virginia
51730,Petersburg,Virginia
51750,Radford,Virginia
51760,University of Richmond,Virginia
51770,Roanoke,Virginia
51775,Salem,Virginia
51810,Virginia Beach,Virginia
51830,Williamsburg,Virginia
51840,Winchester,Virginia
53005,Richland,Washington
53007,Wenatchee,Washington
53009,Port Angeles,Washington
53011,Vancouver,Washington
53015,Longview,Washington
53021,Pasco,Washington
53025,Moses Lake,Washington
53027,Aberdeen,Washington
53029,Langley,Washington
53031,Port Hadlock,Washington
53033,Auburn,Washington
53033,Bellevue,Washington
53033,Bothell,Washington
53033,Des Moines,Washington
53033,Federal Way,Washington
53033,Kenmore,Washington
53033,Kirkland,Washington
53033,Redmond,Washington
53033,Renton,Washington
53033,Seattle,Washington
53033,Shoreline,Washington
53033,Tukwila,Washington
53035,Bremerton,Washington
53035,Poulsbo,Washington
53037,Ellensburg,Washington
53041,Centralia,Washington
53053,Lakewood,Washington
53053,Puyallup,Washington
53053,Tacoma,Washington
53057,Mount Vernon,Washington
53061,Everett,Washington
53061,Lynnwood,Washington
53063,Cheney,Washington
53063,Spokane,Washington
53063,Spokane Valley,Washington
53067,Lacey,Washington
53067,Olympia,Washington
53071,College Place,Washington
53071,Walla Walla,Washington
53073,Bellingham,Washington
53075,Pullman,Washington
53077,Toppenish,Washington
53077,Yakima,Washington
54001,Philippi,West Virginia
54003,Martinsburg,West Virginia
54011,Huntington,West Virginia
54019,Montgomery,West Virginia
54021,Glenville,West Virginia
54023,Petersburg,West Virginia
54025,Lewisburg,West Virginia
54031,Moorefield,West Virginia
54033,Bridgeport,West Virginia
54033,Clarksburg,West Virginia
54033,Salem,West Virginia
54037,Charles Town,West Virginia
54037,Shepherdstown,West Virginia
54039,Charleston,West Virginia
54039,Institute,West Virginia
54039,South Charleston,West Virginia
54045,Mount Gay,West Virginia
54049,Fairmont,West Virginia
54055,Athens,West Virginia
54055,Bluefield,West Virginia
54055,Princeton,West Virginia
54057,Keyser,West Virginia
54061,Morgantown,West Virginia
54069,West Liberty,West Virginia
54069,Wheeling,West Virginia
54079,Scott Depot,West Virginia
54081,Beckley,West Virginia
54081,Mount Hope,West Virginia
54083,Elkins,West Virginia
54097,Buckhannon,West Virginia
54107,Parkersburg,West Virginia
54107,Waverly,West Virginia
55003,Ashland,Wisconsin
55009,De Pere,Wisconsin
55009,Green Bay,Wisconsin
55025,Madison,Wisconsin
55025,Middleton,Wisconsin
55027,Waupun,Wisconsin
55033,Menomonie,Wisconsin
55035,Eau Claire,Wisconsin
55039,Fond du Lac,Wisconsin
55039,Ripon,Wisconsin
55043,Fennimore,Wisconsin
55043,Platteville,Wisconsin
55055,Watertown,Wisconsin
55059,Kenosha,Wisconsin
55063,La Crosse,Wisconsin
55063,Onalaska,Wisconsin
55071,Cleveland,Wisconsin
55071,Manitowoc,Wisconsin
55073,Rothschild,Wisconsin
55073,Wausau,Wisconsin
55075,Dunbar,Wisconsin
55075,Peshtigo,Wisconsin
55079,Franklin,Wisconsin
55079,Glendale,Wisconsin
55079,Greenfield,Wisconsin
55079,Milwaukee,Wisconsin
55079,Wauwatosa,Wisconsin
55085,Rhinelander,Wisconsin
55087,Appleton,Wisconsin
55087,Grand Chute,Wisconsin
55089,Mequon,Wisconsin
55093,River Falls,Wisconsin
55097,Stevens Point,Wisconsin
55101,Racine,Wisconsin
55105,Beloit,Wisconsin
55105,Janesville,Wisconsin
55111,Baraboo,Wisconsin
55113,Hayward,Wisconsin
55115,Keshena,Wisconsin
55127,Whitewater,Wisconsin
55129,Shell Lake,Wisconsin
55133,Brookfield,Wisconsin
55133,Nashotah,Wisconsin
55133,Pewaukee,Wisconsin
55133,Waukesha,Wisconsin
55139,Oshkosh,Wisconsin
55141,Wisconsin Rapids,Wisconsin
56001,Laramie,Wyoming
56013,Riverton,Wyoming
56015,Torrington,Wyoming
56021,Cheyenne,Wyoming
56025,Casper,Wyoming
56029,Powell,Wyoming
56033,Sheridan,Wyoming
56037,Rock Springs,Wyoming
60010,Pago Pago,American Samoa
66010,Mangilao,Guam
69110,Saipan,Northern Marianas
72005,Aguadilla,Puerto Rico
72005,Ramey,Puerto Rico
72013,Arecibo,Puerto Rico
72019,Barranquitas,Puerto Rico
72021,BayamÌ_n,Puerto Rico
72021,Bayamon,Puerto Rico
72025,BayamÌ_n,Puerto Rico
72025,Caguas,Puerto Rico
72031,Carolina,Puerto Rico
72035,Cayey,Puerto Rico
72053,Fajardo,Puerto Rico
72057,Guayama,Puerto Rico
72061,Guaynabo,Puerto Rico
72069,Humacao,Puerto Rico
72091,Manati,Puerto Rico
72097,Mayaguez,Puerto Rico
72113,Mercedita,Puerto Rico
72113,Ponce,Puerto Rico
72125,San German,Puerto Rico
72127,Cupey,Puerto Rico
72127,Hato Rey,Puerto Rico
72127,Rio Piedras,Puerto Rico
72127,San Juan,Puerto Rico
72153,Yauco,Puerto Rico
78030,Charlotte Amalie,Virgin Islands
1003,Bay Minette,Alabama
